"Id","Season","Week","SeasonType","StartDate","StartTimeTBD","Completed","NeutralSite","ConferenceGame","HomeId","HomeTeam","HomeClassification","HomeConference","HomePoints","HomeLineScores","AwayId","AwayTeam","AwayClassification","AwayConference","AwayPoints","AwayLineScores"
"401674524","2024","12","regular","2024-11-16T19:00:00.000Z","false","true","true","true","2911","William Jewell","ii","Great Lakes","45","14,10,21,0","2816","McKendree","ii","Great Lakes","14","7,7,0,0"
"401674525","2024","1","regular","2024-08-29T23:00:00.000Z","false","true","false","false","2844","Wayne State (NE)","ii","Northern Sun","49","7,7,21,14","2402","Missouri S&T","ii","Great Lakes","17","0,3,0,14"
"401674526","2024","2","regular","2024-09-07T23:00:00.000Z","false","true","false","false","2170","Delta State","ii","Gulf South","55","14,17,10,14","2402","Missouri S&T","ii","Great Lakes","18","8,10,0,0"
"401674527","2024","3","regular","2024-09-14T23:00:00.000Z","false","true","false","false","2402","Missouri S&T","ii","Great Lakes","45","25,6,7,7","124179","Lincoln (CA)","ii","Independent DII","6","0,0,6,0"
"401674528","2024","4","regular","2024-09-21T23:00:00.000Z","false","true","false","true","2402","Missouri S&T","ii","Great Lakes","14","0,14,0,0","2825","Quincy","ii","Great Lakes","21","0,0,7,14"
"401674529","2024","6","regular","2024-10-05T23:00:00.000Z","false","true","false","true","2402","Missouri S&T","ii","Great Lakes","65","7,14,34,10","2586","Southwest Baptist","ii","Great Lakes","24","7,3,14,0"
"401674530","2024","7","regular","2024-10-12T23:00:00.000Z","false","true","false","true","2654","Truman State","ii","Great Lakes","48","21,10,14,3","2402","Missouri S&T","ii","Great Lakes","17","0,3,0,14"
"401674531","2024","8","regular","2024-10-19T18:00:00.000Z","false","true","true","true","2911","William Jewell","ii","Great Lakes","28","0,0,14,14","2402","Missouri S&T","ii","Great Lakes","49","7,21,14,7"
"401674532","2024","12","regular","2024-11-16T18:00:00.000Z","false","true","false","true","389","Upper Iowa University","ii","Great Lakes","51","3,20,21,7","2402","Missouri S&T","ii","Great Lakes","7","0,7,0,0"
"401674533","2024","3","regular","2024-09-14T23:00:00.000Z","false","true","false","false","2586","Southwest Baptist","ii","Great Lakes","42","7,21,7,7","2824","Oklahoma Panhandle St","ii","Independent DII","10","3,0,7,0"
"401674534","2024","4","regular","2024-09-21T18:00:00.000Z","false","true","false","true","2586","Southwest Baptist","ii","Great Lakes","7","0,7,0,0","389","Upper Iowa University","ii","Great Lakes","21","0,0,0,21"
"401674535","2024","9","regular","2024-10-26T18:00:00.000Z","false","true","false","true","2586","Southwest Baptist","ii","Great Lakes","27","0,20,7,0","2911","William Jewell","ii","Great Lakes","28","7,14,0,7"
"401674536","2024","11","regular","2024-11-09T19:00:00.000Z","false","true","false","true","2586","Southwest Baptist","ii","Great Lakes","25","7,12,0,6","2825","Quincy","ii","Great Lakes","34","7,10,17,0"
"401674537","2024","12","regular","2024-11-16T18:00:00.000Z","false","true","false","true","2654","Truman State","ii","Great Lakes","55","7,28,13,7","2586","Southwest Baptist","ii","Great Lakes","3","3,0,0,0"
