possessionTime_diff,turnovers_diff,yardsPerRushAttempt_diff,rushingYards_diff,yardsPerPass_diff,netPassingYards_diff,totalYards_diff,firstDowns_diff,tacklesForLoss_diff,sacks_diff,qbHurries_diff,passesDeflected_diff,thirdDown%_diff,home_win
-260,0.0,-0.1,-62.0,-0.5,17.0,-45.0,-6.0,4.0,0.0,-2.0,0.0,-0.0999999999999999,0
144,-2.0,2.3,91.0,0.9000000000000004,-31.0,60.0,4.0,1.0,1.0,7.0,2.0,-0.1134453781512604,1
496,0.0,-2.0,-83.0,1.7999999999999998,65.0,-18.0,-1.0,-5.0,0.0,2.0,3.0,0.0633484162895927,1
486,-4.0,1.4000000000000004,116.0,2.299999999999999,55.0,171.0,4.0,-4.0,2.0,2.0,2.0,-0.0285714285714285,1
566,-2.0,1.8000000000000005,83.0,-4.199999999999999,-17.0,66.0,10.0,0.0,1.0,0.0,-1.0,0.3166666666666666,1
-66,-2.0,1.1999999999999995,109.0,0.2999999999999998,-126.0,-17.0,-3.0,0.0,1.0,0.0,-3.0,-0.0291666666666666,1
176,3.0,-1.3000000000000005,-62.0,0.3000000000000007,121.0,59.0,11.0,-3.0,-2.0,0.0,3.0,0.1318681318681318,0
272,0.0,3.4000000000000004,92.0,-3.3,-135.0,-43.0,-2.0,2.0,0.0,-1.0,0.0,0.0535714285714285,0
634,1.0,2.9,124.0,0.3999999999999994,-18.0,106.0,4.0,3.0,5.0,-1.0,-1.0,0.1139705882352941,1
-38,-1.0,0.9000000000000004,-73.0,-0.0999999999999996,-8.0,-81.0,-5.0,-4.5,-2.0,-1.0,1.0,-0.1272727272727273,0
134,1.0,-2.4000000000000004,-80.0,0.1000000000000005,138.0,58.0,9.0,2.0,-3.0,0.0,1.0,-0.0392156862745097,0
-654,0.0,0.5,-24.0,0.3000000000000007,6.0,-18.0,-5.0,2.0,2.0,0.0,1.0,-0.3095238095238096,0
20,-2.0,-0.1000000000000005,10.0,-0.8000000000000007,-56.0,-46.0,-4.0,-3.0,0.0,4.0,2.0,-0.1619047619047618,0
-448,0.0,3.7,76.0,-1.2999999999999998,-64.0,12.0,-5.0,4.0,1.0,-4.0,-5.0,-0.1708333333333333,0
-514,1.0,0.4000000000000003,-116.0,2.299999999999999,336.0,220.0,3.0,2.0,1.0,0.0,-2.0,0.0277777777777777,1
-242,0.0,-1.9,-97.0,-1.5,22.0,-75.0,-4.0,-5.0,-4.0,0.0,1.0,0.0839160839160839,0
-84,0.0,0.0,-67.0,-2.6000000000000005,-14.0,-81.0,-2.0,0.0,1.0,1.0,-1.0,-0.0849673202614379,0
588,2.0,-0.6000000000000001,-36.0,0.7000000000000002,102.0,66.0,8.0,-1.0,-2.0,1.0,4.0,-0.0166666666666666,1
572,1.0,4.5,235.0,1.8999999999999997,55.0,290.0,12.0,5.0,-3.0,8.0,-1.0,0.3025210084033614,1
-714,3.0,5.4,159.0,-1.3999999999999997,-109.0,50.0,-6.0,5.0,-2.0,1.0,0.0,-0.3444976076555023,0
404,-1.0,0.1999999999999997,16.0,1.3000000000000007,18.0,34.0,0.0,3.0,3.0,3.0,-1.0,-0.0357142857142857,1
638,-2.0,-4.1,-199.0,2.9000000000000004,96.0,-103.0,-3.0,-3.0,2.0,-1.0,-2.0,-0.0158730158730158,1
698,0.0,2.3,300.0,-1.1000000000000003,-230.0,70.0,5.0,2.0,3.0,5.0,-2.0,-0.2976190476190476,1
-1120,-1.0,1.9000000000000004,-136.0,5.0,134.0,-2.0,-7.0,3.0,0.0,3.0,1.0,0.1428571428571428,1
130,0.0,1.4,106.0,-2.0999999999999996,22.0,128.0,10.0,-5.0,-4.0,-2.0,0.0,0.0833333333333333,0
254,-1.0,1.6,102.0,-3.5,-234.0,-132.0,-5.0,-8.0,-1.0,0.0,2.0,0.2666666666666666,0
448,0.0,-0.5,30.0,0.5999999999999996,-4.0,26.0,0.0,-1.0,0.0,0.0,1.0,0.0196078431372549,1
594,-1.0,-1.9000000000000004,-19.0,2.6000000000000005,-39.0,-58.0,-1.0,5.0,5.0,1.0,4.0,0.2615384615384615,1
120,-1.0,-1.5,16.0,3.5999999999999996,-143.0,-127.0,-7.0,2.0,3.0,2.0,2.0,-0.1883116883116882,1
-652,0.0,2.1,22.0,-15.8,-45.0,-23.0,0.0,-1.0,0.0,0.0,-3.0,-0.0329670329670329,0
1542,3.0,0.3000000000000002,130.0,-2.5,-62.0,68.0,18.0,1.0,0.0,0.0,-4.0,0.0874125874125874,0
590,0.0,-0.5999999999999996,7.0,1.1000000000000003,-73.0,-66.0,-1.0,-4.0,2.0,4.0,5.0,0.1043956043956044,1
-8,2.0,-0.6999999999999997,8.0,1.9000000000000004,88.0,96.0,11.0,0.0,-1.0,-2.0,0.0,0.1596638655462184,1
-730,3.0,1.9999999999999996,40.0,-0.8999999999999995,-63.0,-23.0,-4.0,1.0,-3.0,2.0,2.0,0.0615384615384615,0
1326,-1.0,0.5,16.0,-3.3000000000000007,-73.0,-57.0,-3.0,-1.0,-2.0,0.0,-4.0,-0.0416666666666666,0
336,1.0,2.3,237.0,4.2,-115.0,122.0,1.0,-2.0,-1.0,5.0,4.0,0.0666666666666666,1
-654,0.0,3.5,103.0,0.5999999999999996,0.0,103.0,-1.0,3.0,3.0,0.0,-4.0,-0.0666666666666666,0
-216,1.0,0.0999999999999996,17.0,-1.6000000000000003,-51.0,-34.0,1.0,-3.0,1.0,-2.0,-1.0,0.0923076923076923,1
472,1.0,1.7000000000000002,108.0,1.8999999999999997,-4.0,104.0,7.0,1.0,4.0,2.0,2.0,0.1142857142857143,1
-1214,4.0,5.699999999999999,158.0,2.1000000000000005,-169.0,-11.0,-11.0,3.0,2.0,9.0,6.0,0.2619047619047619,1
766,1.0,0.5,138.0,-3.9,-75.0,63.0,15.0,-3.0,-1.0,-2.0,0.0,0.1709401709401709,1
28,1.0,-3.0,-141.0,2.3,248.0,107.0,5.0,-2.0,-2.0,4.0,4.0,-0.0999999999999999,0
-1078,1.0,-3.0,-164.0,-0.1999999999999993,57.0,-107.0,-9.0,5.0,0.0,1.0,-2.0,-0.0979020979020979,0
312,-2.0,0.2999999999999998,71.0,-1.0,-125.0,-54.0,-1.0,-5.5,-1.0,3.0,-2.0,0.0714285714285714,1
-1324,0.0,2.0999999999999996,-29.0,1.8999999999999997,-26.0,-55.0,-11.0,0.0,0.0,5.0,4.0,-0.2946428571428571,0
-172,0.0,1.1,73.0,-1.1999999999999995,-102.0,-29.0,0.0,0.0,0.0,-1.0,-2.0,-0.1142857142857143,0
-122,3.0,-0.1999999999999997,-30.0,2.3,94.0,64.0,0.0,6.0,3.0,-1.0,-2.0,0.1085526315789473,0
-336,-2.0,0.7999999999999998,95.0,0.5,-245.0,-150.0,-9.0,1.0,2.0,4.0,0.0,0.0384615384615384,1
1156,0.0,2.8999999999999995,297.0,1.9000000000000004,-358.0,-61.0,1.0,1.0,2.0,3.0,5.0,-0.0076923076923076,1
712,-2.0,-4.0,-165.0,-3.799999999999999,165.0,0.0,11.0,-1.0,2.0,-5.0,-7.0,-0.117408906882591,0
-384,0.0,-1.1999999999999995,-62.0,-0.5,-55.0,-117.0,-4.0,-2.0,2.0,-3.0,1.0,-0.2053571428571428,1
-658,1.0,-2.6,-105.0,3.700000000000001,51.0,-54.0,-11.0,3.0,-1.0,3.0,0.0,-0.2543859649122807,0
-264,-1.0,0.7999999999999998,48.0,0.1999999999999993,1.0,49.0,6.0,0.0,-1.0,2.0,0.0,-0.0208333333333333,1
-323,0.0,2.7,94.0,-2.5000000000000004,-109.0,-15.0,0.0,3.0,5.0,4.0,6.0,-0.1848739495798319,0
-56,2.0,2.2,53.0,-2.4000000000000004,29.0,82.0,-2.0,-2.0,-1.0,4.0,0.0,-0.0923076923076923,0
220,1.0,2.4000000000000004,154.0,0.0999999999999996,-45.0,109.0,7.0,0.0,1.0,2.0,4.0,-0.2051282051282051,0
-204,2.0,-2.3,-69.0,2.5,86.0,17.0,4.0,0.0,-1.0,8.0,-1.0,-0.0121212121212121,1
-396,1.0,-2.5999999999999996,-185.0,0.6000000000000005,160.0,-25.0,4.0,3.0,-2.0,-4.0,3.0,-0.0361842105263157,0
-246,2.0,2.5,63.0,-0.1000000000000005,-30.0,33.0,-2.0,5.0,4.0,2.0,-2.0,-0.125,1
-212,-3.0,0.3000000000000002,30.0,2.1999999999999993,-31.0,-1.0,0.0,6.0,1.0,3.0,-1.0,0.0769230769230768,1
-204,0.0,-2.0999999999999996,-98.0,4.499999999999999,117.0,19.0,-2.0,-8.0,0.0,4.0,5.0,-0.088235294117647,1
-1240,-1.0,0.8999999999999999,3.0,3.1999999999999993,-177.0,-174.0,-15.0,6.0,3.0,1.0,-3.0,0.0428571428571428,0
-64,0.0,2.2,134.0,-2.1000000000000005,-213.0,-79.0,-9.0,1.0,2.0,3.0,5.0,-0.1181818181818181,1
-580,0.0,0.6000000000000001,-42.0,1.7000000000000002,165.0,123.0,4.0,-3.0,-1.0,-1.0,-2.0,-0.0523809523809523,0
-314,1.0,-0.3999999999999994,-51.0,1.0999999999999996,-44.0,-95.0,-7.0,0.0,-1.0,-5.0,1.0,-0.0454545454545454,0
-656,2.0,1.7000000000000002,48.0,3.1000000000000005,38.0,86.0,-3.0,5.0,4.0,8.0,-1.0,0.0115384615384615,0
294,0.0,-1.0,-21.0,1.1000000000000003,106.0,85.0,2.0,1.0,1.0,-4.0,-2.0,0.2,1
-1266,1.0,0.3999999999999999,38.0,-0.5999999999999996,-260.0,-222.0,-14.0,1.0,1.0,3.0,4.0,-0.3627450980392157,1
433,-3.0,0.7999999999999998,68.0,-1.7000000000000002,-103.0,-35.0,1.0,-6.0,0.0,-1.0,2.0,-0.0445344129554656,1
-243,3.0,4.5,204.0,-1.7000000000000002,-107.0,97.0,9.0,4.0,4.0,3.0,1.0,0.1333333333333333,1
268,-1.0,0.7999999999999998,103.0,-1.2000000000000002,-98.0,5.0,-1.0,-1.0,-1.0,-4.0,-2.0,-0.103030303030303,0
188,-1.0,0.2999999999999998,39.0,-5.199999999999999,-86.0,-47.0,-1.0,3.0,3.0,-2.0,0.0,0.2291666666666666,0
-1230,3.0,0.6000000000000001,-67.0,2.5999999999999996,58.0,-9.0,-2.0,-1.0,1.0,-1.0,0.0,-0.2867647058823529,0
-20,0.0,1.4,63.0,-1.0,-77.0,-14.0,-1.0,3.0,4.0,7.0,3.0,0.3857142857142857,1
902,-2.0,-1.0000000000000004,51.0,1.0999999999999996,90.0,141.0,4.0,-2.0,2.0,1.0,0.0,0.1153846153846153,1
478,1.0,2.3000000000000007,257.0,6.199999999999999,-266.0,-9.0,-3.0,0.0,1.0,3.0,2.0,-0.0512820512820512,0
238,-1.0,1.1999999999999995,71.0,1.6000000000000003,7.0,78.0,1.0,0.0,0.0,2.0,-4.0,-0.1277777777777777,0
102,-1.0,-0.8000000000000007,52.0,-1.0,-165.0,-113.0,-5.0,0.0,-3.0,-3.0,-4.0,0.2705882352941176,0
100,-1.0,3.0,99.0,-5.3,-75.0,24.0,3.0,6.0,5.0,1.0,-5.0,0.1168831168831168,1
-672,-3.0,-3.0,-172.0,1.7000000000000002,56.0,-116.0,-10.0,-2.0,-2.0,1.0,1.0,-0.25,0
-678,0.0,-1.7000000000000002,-93.0,0.4000000000000003,-104.0,-197.0,-12.0,1.0,0.0,-1.0,0.0,0.0064935064935064,1
-464,-2.0,-1.0,-180.0,1.0999999999999996,31.0,-149.0,-9.0,1.0,-2.0,3.0,-4.0,-0.1666666666666666,0
-360,0.0,-0.2999999999999998,-11.0,1.7999999999999998,77.0,66.0,0.0,-1.0,-3.0,0.0,-2.0,0.0989010989010989,1
16,-1.0,-2.0,-72.0,5.8999999999999995,128.0,56.0,-5.0,-0.5,-1.0,7.0,2.0,0.0163398692810457,1
-312,-2.0,-0.6000000000000001,-46.0,-0.2999999999999998,-85.0,-131.0,-3.0,2.0,2.0,0.0,-2.0,-0.1008403361344538,1
-674,-1.0,2.1,-31.0,4.3999999999999995,119.0,88.0,-2.0,5.0,1.0,1.0,2.0,-0.1142857142857143,1
162,-1.0,0.5999999999999996,78.0,-5.300000000000001,-142.0,-64.0,2.0,0.0,5.0,-2.0,1.0,-0.1089743589743589,1
616,1.0,2.1000000000000005,52.0,-4.4,91.0,143.0,14.0,3.0,1.0,3.0,0.0,0.282051282051282,0
550,1.0,0.2000000000000001,97.0,-0.0999999999999996,-40.0,57.0,5.0,-1.0,1.0,0.0,-4.0,0.2348484848484848,1
400,0.0,3.8,160.0,-2.3000000000000007,2.0,162.0,11.0,1.0,2.0,5.0,3.0,0.0982142857142857,1
70,0.0,-2.9000000000000004,-162.0,4.9,115.0,-47.0,-4.0,-3.0,-1.0,2.0,1.0,0.088235294117647,1
-684,1.0,-0.8999999999999999,-127.0,6.699999999999999,135.0,8.0,-9.0,3.0,0.0,4.0,-1.0,-0.1166666666666667,0
-1028,0.0,1.3000000000000005,-41.0,1.3000000000000007,-8.0,-49.0,-11.0,5.0,2.0,2.0,-4.0,-0.2111111111111111,0
-174,1.0,1.1,19.0,2.5999999999999996,-167.0,-148.0,-20.0,4.5,4.0,3.0,8.0,-0.2333333333333333,1
-222,-1.0,0.4999999999999995,-70.0,-4.0,159.0,89.0,5.0,0.0,0.0,4.0,-2.0,0.2545454545454545,1
528,-1.0,4.8,270.0,5.5,34.0,304.0,6.0,2.0,3.0,1.0,2.0,-0.1043956043956044,1
-872,2.0,-0.7999999999999998,-103.0,-2.8000000000000007,65.0,-38.0,-1.0,4.0,3.0,0.0,-6.0,-0.2222222222222222,0
338,1.0,1.4000000000000004,149.0,-1.6000000000000003,-74.0,75.0,5.0,-4.0,-3.0,2.0,-5.0,0.1857142857142857,0
404,2.0,0.7000000000000002,156.0,-0.8999999999999995,13.0,169.0,19.0,-1.0,1.0,-3.0,0.0,-0.0512820512820513,1
-904,2.0,1.7999999999999998,103.0,-1.7999999999999998,33.0,136.0,10.0,-9.0,-5.0,-2.0,-1.0,0.0,0
-658,-1.0,-0.6000000000000001,-93.0,-1.2999999999999998,22.0,-71.0,-3.0,-2.0,-3.0,-14.0,2.0,-0.3692307692307692,0
-362,1.0,2.5,74.0,-0.1999999999999993,-16.0,58.0,2.0,-6.0,-5.0,5.0,0.0,-0.1611842105263157,0
502,-1.0,1.7999999999999998,187.0,-1.2000000000000002,-128.0,59.0,1.0,-3.0,-1.0,-2.0,1.0,-0.0416666666666666,1
1416,0.0,-1.6,45.0,1.0,127.0,172.0,21.0,-1.0,-1.0,4.0,1.0,0.341991341991342,1
180,1.0,3.1,160.0,-0.2000000000000001,-111.0,49.0,0.0,-1.0,0.0,2.0,5.0,0.2142857142857143,0
-192,0.0,-0.6000000000000001,-69.0,-1.0,97.0,28.0,5.0,5.0,3.0,0.0,6.0,-0.1118881118881119,1
-896,-1.0,-1.5,-123.0,1.0999999999999996,-65.0,-188.0,-14.0,2.0,4.0,0.0,-1.0,-0.259090909090909,1
-314,-1.0,-1.8000000000000005,-84.0,5.199999999999999,7.0,-77.0,-6.0,4.0,1.0,1.0,1.0,-0.0738636363636363,1
-450,2.0,-2.7,-137.0,3.2,177.0,40.0,0.0,5.0,-1.0,0.0,0.0,0.1875,1
-756,0.0,0.1999999999999993,-34.0,-1.5,-124.0,-158.0,-8.0,2.0,-2.0,2.0,1.0,-0.1965811965811966,1
220,0.0,-2.0,-86.0,0.6000000000000005,2.0,-84.0,-1.0,4.0,1.0,1.0,0.0,0.1083333333333333,1
324,0.0,-0.3999999999999994,-31.0,-1.5000000000000009,59.0,28.0,0.0,-2.0,1.0,-1.0,-3.0,-0.038095238095238,0
76,0.0,0.7999999999999998,14.0,1.8000000000000007,64.0,78.0,2.0,6.0,1.0,0.0,1.0,-0.1168831168831168,0
-336,2.0,-1.0,-103.0,0.0,40.0,-63.0,-1.0,1.0,1.0,4.0,1.0,0.0615384615384615,0
536,-2.0,0.3999999999999999,54.0,3.899999999999999,-3.0,51.0,-2.0,0.0,2.0,-2.0,3.0,0.0,1
196,-4.0,1.1,51.0,1.0,-114.0,-63.0,-6.0,4.0,4.0,2.0,3.0,0.1923076923076923,1
-58,-1.0,-0.7999999999999998,-104.0,-0.7999999999999998,44.0,-60.0,2.0,1.0,0.0,-1.0,-1.0,-0.0178571428571428,1
276,0.0,-0.2000000000000001,66.0,-2.3,-94.0,-28.0,3.0,0.0,1.0,-1.0,0.0,0.032967032967033,1
58,0.0,2.1999999999999997,123.0,3.899999999999999,-107.0,16.0,-5.0,2.0,1.0,1.0,4.0,-0.0428571428571429,1
148,1.0,-4.3,-130.0,1.0999999999999996,35.0,-95.0,-4.0,-1.0,-3.0,0.0,-1.0,-0.0845588235294117,0
-270,-2.0,2.6,207.0,-0.9000000000000004,-129.0,78.0,7.0,2.0,5.0,0.0,3.0,0.0888157894736841,1
390,-4.0,-0.6000000000000005,37.0,-1.7999999999999998,-216.0,-179.0,-12.0,-3.0,1.0,-1.0,-2.0,-0.0666666666666666,1
-82,-3.0,1.3,69.0,1.0,-38.0,31.0,3.0,7.0,6.0,6.0,-3.0,0.0153846153846153,1
-82,-2.0,1.4000000000000004,28.0,-0.7999999999999998,-90.0,-62.0,-3.0,2.0,2.0,6.0,-2.0,0.0,1
654,-2.0,0.7000000000000002,0.0,-1.1999999999999993,17.0,17.0,-2.0,1.0,3.0,2.0,4.0,-0.2026143790849673,1
1116,0.0,-0.5,200.0,7.9,-120.0,80.0,9.0,0.0,-1.0,3.0,0.0,0.2375,1
814,-1.0,-3.5,-81.0,5.6000000000000005,185.0,104.0,-2.0,-3.0,-1.0,1.0,0.0,0.1529411764705882,0
-612,1.0,3.3,132.0,-0.1000000000000005,-273.0,-141.0,-12.0,-3.0,0.0,-1.0,4.0,0.0636363636363636,0
-1212,1.0,0.8999999999999999,-47.0,-1.5999999999999996,-128.0,-175.0,-14.0,-2.0,2.0,0.0,4.0,-0.0363636363636363,0
694,-1.0,2.8000000000000003,204.0,-4.5,-254.0,-50.0,4.0,4.0,5.0,2.0,-1.0,-0.1208791208791208,1
32,1.0,0.7000000000000002,8.0,-2.4000000000000004,-19.0,-11.0,4.0,-1.0,-1.0,-1.0,1.0,0.2333333333333333,1
-38,-3.0,4.4,185.0,-0.3999999999999994,-104.0,81.0,-1.0,6.0,3.0,4.0,1.0,-0.119047619047619,1
-552,-1.0,-0.7999999999999998,-31.0,-3.3000000000000007,15.0,-16.0,1.0,-1.0,1.0,0.0,-2.0,0.1666666666666666,1
-528,-1.0,-1.0,-12.0,0.9000000000000004,-65.0,-77.0,-5.0,1.0,-1.0,-1.0,0.0,-0.1666666666666666,0
-156,-5.0,1.5,115.0,-3.3,-272.0,-157.0,-10.0,-4.0,2.0,1.0,4.0,-0.1666666666666666,1
404,2.0,-1.3000000000000005,-48.0,-2.3000000000000007,202.0,154.0,16.0,-5.0,-4.0,2.0,-4.0,0.0042735042735042,0
186,0.0,-0.6000000000000001,-46.0,-3.0,-34.0,-80.0,0.0,-5.0,1.0,-5.0,0.0,0.2205882352941176,0
104,-1.0,-3.1000000000000005,-217.0,2.5999999999999996,241.0,24.0,-3.0,0.0,0.0,2.0,0.0,0.125,1
496,0.0,-2.8,-75.0,0.0,-53.0,-128.0,-3.0,-8.0,-3.0,15.0,5.0,-0.0625,1
414,-1.0,-1.1,-25.0,1.4000000000000004,-67.0,-92.0,-1.0,-7.0,-1.0,0.0,-2.0,-0.0769230769230769,0
-1294,-1.0,1.6999999999999993,-107.0,1.0,75.0,-32.0,-8.0,4.0,1.0,-8.0,1.0,-0.2684210526315789,0
8,0.0,-0.1000000000000005,-45.0,-0.8000000000000007,151.0,106.0,3.0,0.0,-1.0,0.0,-4.0,0.1988636363636363,0
-324,-2.0,1.6999999999999995,24.0,-1.2999999999999998,-25.0,-1.0,-5.0,1.0,2.0,1.0,2.0,0.0476190476190476,1
278,-2.0,0.5,97.0,1.0,-260.0,-163.0,-10.0,-2.0,-2.0,1.0,1.0,0.2299465240641711,0
-430,-3.0,1.4999999999999996,84.0,0.5999999999999996,-281.0,-197.0,-14.0,5.0,3.0,4.0,3.0,-0.0714285714285714,1
-398,-2.0,2.8,57.0,-0.5999999999999996,51.0,108.0,1.0,5.0,2.0,0.0,1.0,-0.1090909090909091,1
192,0.0,1.2000000000000002,72.0,-0.5999999999999996,-2.0,70.0,3.0,-5.0,-2.0,0.0,0.0,0.0,1
-438,-1.0,-1.0,-59.0,1.4999999999999991,-84.0,-143.0,-1.0,1.0,4.0,5.0,1.0,-0.0736842105263157,1
-670,-2.0,0.5999999999999996,-26.0,4.399999999999999,-39.0,-65.0,-17.0,0.0,1.0,-3.0,-2.0,-0.1813186813186812,1
8,0.0,-1.4000000000000004,-117.0,1.9000000000000004,193.0,76.0,5.0,-1.0,1.0,3.0,-3.0,-0.1666666666666666,1
460,0.0,3.4999999999999996,259.0,-4.4,-170.0,89.0,12.0,-2.0,0.0,1.0,3.0,0.0380952380952381,0
658,-1.0,-0.5,54.0,-1.8000000000000007,-5.0,49.0,10.0,-6.0,0.0,-1.0,1.0,0.1208791208791208,0
-444,-1.0,5.5,198.0,1.5999999999999996,-217.0,-19.0,-6.0,8.0,5.0,-3.0,5.0,-0.2429149797570849,0
-528,1.0,-0.5,-64.0,3.9,36.0,-28.0,-7.0,-2.0,0.0,4.0,6.0,-0.1272727272727273,0
706,-3.0,-0.8000000000000003,3.0,2.4,15.0,18.0,0.0,-9.0,-2.0,1.0,-1.0,0.0559210526315789,1
-668,-1.0,-3.6000000000000005,-211.0,3.3000000000000007,65.0,-146.0,-7.0,0.0,-1.0,-3.0,3.0,-0.1403508771929824,0
-8,-4.0,3.1999999999999997,183.0,-3.3000000000000007,-217.0,-34.0,-5.0,2.0,1.0,2.0,5.0,-0.0833333333333333,1
-498,0.0,-0.0999999999999996,-57.0,2.5,14.0,-43.0,1.0,0.0,0.0,5.0,1.0,0.0056022408963585,0
-146,2.0,0.7999999999999998,4.0,-0.7000000000000011,111.0,115.0,2.0,1.0,1.0,4.0,2.0,0.1813186813186812,1
-446,1.0,-0.2999999999999998,-82.0,1.1999999999999993,1.0,-81.0,-9.0,1.0,-2.0,2.0,3.0,-0.0476190476190476,0
-260,2.0,1.7000000000000002,55.0,3.1999999999999993,-3.0,52.0,0.0,3.0,1.0,6.0,-1.0,0.0170454545454545,1
-358,-2.0,1.5,24.0,1.0999999999999996,16.0,40.0,0.0,4.0,3.0,0.0,1.0,-0.0846153846153846,1
80,2.0,-3.2,-154.0,-0.7000000000000002,1.0,-153.0,-3.0,-5.0,-2.0,0.0,-2.0,0.3928571428571429,0
-340,-2.0,-2.0999999999999996,-111.0,4.2,90.0,-21.0,0.0,-4.0,-2.0,-1.0,1.0,-0.1778846153846153,1
0,0.0,-2.5999999999999996,-125.0,0.9000000000000004,176.0,51.0,9.0,-4.0,0.0,2.0,0.0,0.0209790209790209,1
-186,0.0,0.3999999999999999,-14.0,-0.7000000000000002,-4.0,-18.0,-7.0,7.5,6.5,1.0,0.0,0.013157894736842,1
-578,-2.0,-1.9,-156.0,-0.7999999999999998,-111.0,-267.0,-18.0,-1.0,-3.0,-1.0,0.0,-0.0844155844155844,0
-138,4.0,-3.0,-119.0,2.3999999999999995,97.0,-22.0,-2.0,-4.0,-3.0,1.0,4.0,0.0,0
-326,2.0,-3.2,-154.0,0.4000000000000003,106.0,-48.0,-2.0,-2.0,-3.0,-3.0,-1.0,-0.1538461538461538,0
562,0.0,-0.3999999999999994,158.0,-0.9000000000000004,-197.0,-39.0,6.0,-4.0,1.0,2.0,5.0,-0.0397727272727272,1
-180,-4.0,-0.8999999999999999,11.0,2.7,8.0,19.0,-1.0,-7.0,-2.0,19.0,4.0,-0.1277777777777777,1
-358,1.0,2.4,49.0,-0.2999999999999998,-7.0,42.0,-2.0,-1.0,0.0,0.0,-6.0,0.0,0
462,-2.0,0.2000000000000001,71.0,0.0,-110.0,-39.0,-7.0,0.0,-1.0,7.0,7.0,-0.0625,1
-276,1.0,4.0,77.0,-4.700000000000001,-187.0,-110.0,-14.0,6.0,0.0,0.0,6.0,-0.2166666666666666,0
-838,1.0,-1.8000000000000005,-229.0,-4.6000000000000005,200.0,-29.0,-1.0,1.0,0.0,-4.0,-1.0,0.0717948717948717,0
282,0.0,0.8999999999999999,47.0,0.7999999999999998,58.0,105.0,1.0,1.0,1.0,2.0,-5.0,-0.0347222222222222,0
420,1.0,0.8000000000000003,34.0,-1.6,47.0,81.0,9.0,1.0,-1.0,-2.0,-4.0,0.0875,0
94,0.0,0.9999999999999996,19.0,-7.0,25.0,44.0,5.0,0.0,0.0,0.0,-1.0,-0.1285714285714285,1
962,2.0,-0.2000000000000001,46.0,1.2999999999999998,-27.0,19.0,3.0,-2.0,1.0,2.0,2.0,0.0,1
502,0.0,-1.2999999999999998,-40.0,-0.0999999999999996,82.0,42.0,2.0,0.0,1.0,0.0,0.0,0.1571428571428571,1
-660,-1.0,2.1999999999999997,99.0,-2.3999999999999995,-158.0,-59.0,-3.0,-2.0,-1.0,1.0,2.0,-0.2027972027972028,0
-962,0.0,2.9,-14.0,0.5999999999999996,113.0,99.0,-4.0,4.0,2.0,0.0,-6.0,-0.1527777777777778,0
154,0.0,-2.6,-11.0,-2.3,-54.0,-65.0,6.0,-8.0,-3.0,-2.0,-4.0,-0.2514619883040936,0
-64,2.0,3.2,130.0,-6.9,-155.0,-25.0,-1.0,1.0,2.0,1.0,1.0,-0.0274725274725274,0
-290,1.0,1.7000000000000002,72.0,3.5,-59.0,13.0,-6.0,-1.0,-2.0,4.0,3.0,0.1696969696969696,1
46,1.0,-1.0,-145.0,-0.0999999999999996,110.0,-35.0,-3.0,1.0,1.0,1.0,-4.0,0.0209790209790209,0
-544,2.0,0.0,-26.0,-2.7,-7.0,-33.0,2.0,1.0,0.0,-2.0,-1.0,0.0119047619047618,0
406,3.0,-0.4000000000000003,-65.0,-0.8000000000000007,65.0,0.0,-1.0,2.0,1.0,-3.0,4.0,0.082051282051282,0
1134,0.0,-1.6,97.0,0.8999999999999995,-60.0,37.0,8.0,-5.0,0.0,2.0,0.0,-0.1666666666666666,0
94,-2.0,0.1,5.0,-1.7000000000000002,-109.0,-104.0,-4.0,-5.0,0.0,0.0,0.0,0.1474358974358974,1
-334,-2.0,-4.8,-311.0,3.5999999999999996,178.0,-133.0,-4.0,-2.0,-2.0,-2.0,-3.0,-0.2727272727272727,0
56,2.0,3.7,173.0,-0.2999999999999989,56.0,229.0,5.0,4.0,4.0,2.0,-5.0,0.2121212121212121,1
-738,1.0,2.5,-8.0,-5.1,-40.0,-48.0,0.0,4.0,2.0,0.0,1.0,0.0637254901960784,0
180,0.0,-2.5,-16.0,2.4000000000000004,15.0,-1.0,0.0,-6.0,-3.0,2.0,6.0,0.1386554621848739,1
-148,0.0,-1.0999999999999996,-54.0,2.0,-59.0,-113.0,-4.0,-3.0,-2.0,3.0,5.0,-0.0208333333333333,0
226,-1.0,0.0999999999999996,-30.0,2.3999999999999995,96.0,66.0,4.0,1.0,0.0,3.0,0.0,0.1748251748251748,1
466,-1.0,-2.1000000000000005,-79.0,-1.6000000000000003,-49.0,-128.0,0.0,-10.0,-7.0,4.0,-2.0,-0.1837606837606837,1
-150,2.0,0.0,35.0,-1.0,-5.0,30.0,5.0,-2.0,0.0,1.0,1.0,-0.1346153846153846,0
-490,-1.0,4.6,158.0,-1.0999999999999996,-220.0,-62.0,-6.0,7.0,4.0,1.0,1.0,-0.2566844919786096,1
522,-1.0,-4.1,-121.0,0.7000000000000011,27.0,-94.0,-2.0,-5.0,-4.0,0.0,-2.0,-0.0808080808080807,0
-770,-3.0,-3.1999999999999997,-295.0,3.1000000000000005,127.0,-168.0,-12.0,-2.0,0.0,0.0,4.0,-0.2647058823529412,0
